precio;currency;localidad;provincia;km;year;marca;title;fecha_visto;modelo
2600000;$;Moreno;Bs.As. G.B.A. Oeste;36203;2016;renault;Renault Sandero 2.0 Rs 145cv;26/2/2022;Sandero
2600000;$;Moreno;Bs.As. G.B.A. Oeste;36203;2016;renault;Renault Sandero 2.0 Rs 145cv;28/2/2022;Sandero
2600000;$;Moreno;Bs.As. G.B.A. Oeste;36203;2016;renault;Renault Sandero 2.0 Rs 145cv;1/3/2022;Sandero
1810000;$;Quilmes;Bs.As. G.B.A. Sur;36290;2018;fiat;Fiat Palio 1.4 Nuevo Attractive 85cv;26/2/2022;Palio
1810000;$;Quilmes;Bs.As. G.B.A. Sur;36290;2018;fiat;Fiat Palio 1.4 Nuevo Attractive 85cv;28/2/2022;Palio
1810000;$;Quilmes;Bs.As. G.B.A. Sur;36290;2018;fiat;Fiat Palio 1.4 Nuevo Attractive 85cv;1/3/2022;Palio
2350000;$;Quilmes;Bs.As. G.B.A. Sur;36300;2017;chevrolet;Chevrolet Sonic 1.6 Ltz Mx;28/2/2022;Sonic
2350000;$;Quilmes;Bs.As. G.B.A. Sur;36300;2017;chevrolet;Chevrolet Sonic 1.6 Ltz Mx;1/3/2022;Sonic
3500000;$;Lobos;Buenos Aires Interior;36357;2020;peugeot;Peugeot Partner 1.6 Hdi Confort;26/2/2022;Partner
3500000;$;Lobos;Buenos Aires Interior;36357;2020;peugeot;Peugeot Partner 1.6 Hdi Confort;28/2/2022;Partner
3500000;$;Lobos;Buenos Aires Interior;36357;2020;peugeot;Peugeot Partner 1.6 Hdi Confort;1/3/2022;Partner
3100000;$;Ituzaingó;Bs.As. G.B.A. Oeste;36400;2016;ford;Ford Ecosport 1.5 Se Tdci 90cv 4x2;26/2/2022;Ecosport
2884000;$;Capital Federal;Capital Federal;36500;2019;ford;Ford Fiesta Kinetic Design 1.6 Titanium 120cv;26/2/2022;Fiesta Kinetic Design
2200000;$;Capital Federal;Capital Federal;36500;2017;ford;Ford Fiesta Se;26/2/2022;Fiesta
1851000;$;Capital Federal;Capital Federal;36500;2018;renault;Renault Kwid 1.0 Sce 66cv Zen;26/2/2022;Kwid
2399999;$;Tres de febrero;Bs.As. G.B.A. Oeste;36500;2018;peugeot;Peugeot 208 1.6 Active;26/2/2022;208
2110000;$;Capital Federal;Capital Federal;36500;2016;toyota;Toyota Etios 1.5 Sedan Xls;26/2/2022;Etios
2884000;$;Capital Federal;Capital Federal;36500;2019;ford;Ford Fiesta Kinetic Design 1.6 Titanium 120cv;28/2/2022;Fiesta Kinetic Design
2200000;$;Capital Federal;Capital Federal;36500;2017;ford;Ford Fiesta Se;28/2/2022;Fiesta
1851000;$;Capital Federal;Capital Federal;36500;2018;renault;Renault Kwid 1.0 Sce 66cv Zen;28/2/2022;Kwid
2399999;$;Tres de febrero;Bs.As. G.B.A. Oeste;36500;2018;peugeot;Peugeot 208 1.6 Active;28/2/2022;208
2110000;$;Capital Federal;Capital Federal;36500;2016;toyota;Toyota Etios 1.5 Sedan Xls;28/2/2022;Etios
2884000;$;Capital Federal;Capital Federal;36500;2019;ford;Ford Fiesta Kinetic Design 1.6 Titanium 120cv;1/3/2022;Fiesta Kinetic Design
2200000;$;Capital Federal;Capital Federal;36500;2017;ford;Ford Fiesta Se;1/3/2022;Fiesta
2883900;$;Capital Federal;Capital Federal;36500;2019;ford;Ford Fiesta Kinetic Design 1.6 Titanium 120cv;1/3/2022;Fiesta Kinetic Design
1851000;$;Capital Federal;Capital Federal;36500;2018;renault;Renault Kwid 1.0 Sce 66cv Zen;1/3/2022;Kwid
2399999;$;Tres de febrero;Bs.As. G.B.A. Oeste;36500;2018;peugeot;Peugeot 208 1.6 Active;1/3/2022;208
2110000;$;Capital Federal;Capital Federal;36500;2016;toyota;Toyota Etios 1.5 Sedan Xls;1/3/2022;Etios
1900000;$;San Isidro;Bs.As. G.B.A. Norte;36700;2018;renault;Renault Sandero 1.6 Expression 90cv;26/2/2022;Sandero
1900000;$;San Isidro;Bs.As. G.B.A. Norte;36700;2018;renault;Renault Sandero 1.6 Expression 90cv;28/2/2022;Sandero
1900000;$;San Isidro;Bs.As. G.B.A. Norte;36700;2018;renault;Renault Sandero 1.6 Expression 90cv;1/3/2022;Sandero
1980000;$;La Plata;Bs.As. G.B.A. Sur;36800;2016;chevrolet;Chevrolet Prisma 1.4 Joy Ls + 98cv;1/3/2022;Prisma
2300000;$;Tigre;Bs.As. G.B.A. Norte;37000;2013;ford;Ford Ecosport 2.0 Se 143cv 4x2;26/2/2022;Ecosport
1950000;$;Tigre;Bs.As. G.B.A. Norte;37000;2017;ford;Ford Ka 1.5 S 5 P;26/2/2022;Ka
2510000;$;Capital Federal;Capital Federal;37000;2015;volkswagen;Volkswagen Suran Cross 1.6 Highline 101cv;26/2/2022;Suran Cross
3700000;$;Capital Federal;Capital Federal;37000;2016;volkswagen;Volkswagen Golf 1.4 Comfortline Tsi Dsg;26/2/2022;Golf
2300000;$;Capital Federal;Capital Federal;37000;2018;volkswagen;Volkswagen Up! 1.0 Move Up! 75cv;26/2/2022;Up
2890000;$;Quilmes;Bs.As. G.B.A. Sur;37000;2018;ford;Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv;26/2/2022;Fiesta Kinetic Design
3640000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Captur 1.6 Life;26/2/2022;Captur
2190000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Intense;26/2/2022;Kwid
1800000;$;Capital Federal;Capital Federal;37000;2014;renault;Renault Logan 1.6 Authentique 85cv;26/2/2022;Logan
2260000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Zen;26/2/2022;Kwid
1762000;$;Quilmes;Bs.As. G.B.A. Sur;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Zen;26/2/2022;Kwid
1762000;$;Avellaneda;Bs.As. G.B.A. Sur;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Zen;26/2/2022;Kwid
4090000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Captur 1.6 Intens Cvt;26/2/2022;Captur
1600000;$;Berazategui;Bs.As. G.B.A. Sur;37000;2011;peugeot;Peugeot 207 1.4 Xr;26/2/2022;207
2550000;$;Capital Federal;Capital Federal;37000;2016;peugeot;Peugeot 208 1.6 Feline;26/2/2022;208
3500000;$;Vicente López;Bs.As. G.B.A. Norte;37000;2018;peugeot;Peugeot 2008 1.6 Thp Sport;26/2/2022;2008
3390000;$;Capital Federal;Capital Federal;37000;2019;peugeot;Peugeot 2008 1.6 Feline;26/2/2022;2008
2490000;$;Tigre;Bs.As. G.B.A. Norte;37000;2018;peugeot;Peugeot 208 1.6 Active;26/2/2022;208
3200000;$;San Vicente;Buenos Aires Interior;37000;2019;peugeot;Peugeot 2008 1.6 Crossway;26/2/2022;2008
1950000;$;La Matanza;Bs.As. G.B.A. Oeste;37000;2014;peugeot;Peugeot 308 1.6 Active;26/2/2022;308
3500800;$;Vicente López;Bs.As. G.B.A. Norte;37000;2018;peugeot;Peugeot 2008 1.6 Thp Sport;26/2/2022;2008
2490000;$;Capital Federal;Capital Federal;37000;2017;peugeot;Peugeot 208 1.6 Allure;26/2/2022;208
1900000;$;La Plata;Bs.As. G.B.A. Sur;37000;2018;peugeot;Peugeot 208 1.6 Active;26/2/2022;208
3380000;$;Capital Federal;Capital Federal;37000;2019;peugeot;Peugeot 2008 1.6 Feline;26/2/2022;2008
6790000;$;Capital Federal;Capital Federal;37000;2019;toyota;Toyota Hilux 2.8 Cd Srv 177cv 4x2;26/2/2022;Hilux
6200000;$;Morón;Bs.As. G.B.A. Oeste;37000;2020;toyota;Toyota Hilux 2.4 Cd Sr 150cv 4x2;26/2/2022;Hilux
2100000;$;Capital Federal;Capital Federal;37000;2018;toyota;Toyota Etios 1.5 Sedan X;26/2/2022;Etios
2190000;$;Tigre;Bs.As. G.B.A. Norte;37000;2018;fiat;Fiat Argo 1.3 Drive Gse Manual;26/2/2022;Argo
2190000;$;Arroyito;Córdoba;37000;2017;fiat;Fiat Palio 1.4 Nuevo Attractive Pack Top 85cv;26/2/2022;Palio
2700000;$;Rosario;Santa Fe;37000;2018;fiat;Fiat Argo 1.8 Precision;26/2/2022;Argo
2200000;$;Córdoba;Córdoba;37000;2019;fiat;Fiat Mobi 1.0 Easy;26/2/2022;Mobi
4200000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;37000;2019;citroen;Citroën C4 Cactus Shine Thp 165;26/2/2022;C4 Cactus
2510000;$;Capital Federal;Capital Federal;37000;2015;volkswagen;Volkswagen Suran Cross 1.6 Highline 101cv;28/2/2022;Suran Cross
2300000;$;Tigre;Bs.As. G.B.A. Norte;37000;2013;ford;Ford Ecosport 2.0 Se 143cv 4x2;28/2/2022;Ecosport
1950000;$;Tigre;Bs.As. G.B.A. Norte;37000;2017;ford;Ford Ka 1.5 S 5 P;28/2/2022;Ka
2890000;$;Quilmes;Bs.As. G.B.A. Sur;37000;2018;ford;Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv;28/2/2022;Fiesta Kinetic Design
3640000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Captur 1.6 Life;28/2/2022;Captur
2190000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Intense;28/2/2022;Kwid
1800000;$;Capital Federal;Capital Federal;37000;2014;renault;Renault Logan 1.6 Authentique 85cv;28/2/2022;Logan
2260000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Zen;28/2/2022;Kwid
1762000;$;Quilmes;Bs.As. G.B.A. Sur;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Zen;28/2/2022;Kwid
1762000;$;Avellaneda;Bs.As. G.B.A. Sur;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Zen;28/2/2022;Kwid
4090000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Captur 1.6 Intens Cvt;28/2/2022;Captur
1600000;$;Berazategui;Bs.As. G.B.A. Sur;37000;2011;peugeot;Peugeot 207 1.4 Xr;28/2/2022;207
2550000;$;Capital Federal;Capital Federal;37000;2016;peugeot;Peugeot 208 1.6 Feline;28/2/2022;208
3500000;$;Vicente López;Bs.As. G.B.A. Norte;37000;2018;peugeot;Peugeot 2008 1.6 Thp Sport;28/2/2022;2008
3390000;$;Capital Federal;Capital Federal;37000;2019;peugeot;Peugeot 2008 1.6 Feline;28/2/2022;2008
2490000;$;Tigre;Bs.As. G.B.A. Norte;37000;2018;peugeot;Peugeot 208 1.6 Active;28/2/2022;208
3200000;$;San Vicente;Buenos Aires Interior;37000;2019;peugeot;Peugeot 2008 1.6 Crossway;28/2/2022;2008
1950000;$;La Matanza;Bs.As. G.B.A. Oeste;37000;2014;peugeot;Peugeot 308 1.6 Active;28/2/2022;308
3500800;$;Vicente López;Bs.As. G.B.A. Norte;37000;2018;peugeot;Peugeot 2008 1.6 Thp Sport;28/2/2022;2008
2590000;$;Capital Federal;Capital Federal;37000;2017;peugeot;Peugeot 208 1.6 Allure;28/2/2022;208
3890000;$;Ituzaingó;Bs.As. G.B.A. Oeste;37000;2017;chevrolet;Chevrolet Tracker 1.8 Ltz+;28/2/2022;Tracker
1965000;$;Capital Federal;Capital Federal;37000;2016;chevrolet;Chevrolet Cobalt 1.8 Ltz Mt;28/2/2022;Cobalt
3650000;$;Luján;Buenos Aires Interior;37000;2019;chevrolet;Chevrolet Tracker 1.8 Ltz;28/2/2022;Tracker
6599900;$;Capital Federal;Capital Federal;37000;2019;chevrolet;Chevrolet S10 2.8 Cd 4x4 Ltz Tdci 200cv At;28/2/2022;S10
6790000;$;Capital Federal;Capital Federal;37000;2019;toyota;Toyota Hilux 2.8 Cd Srv 177cv 4x2;28/2/2022;Hilux
6200000;$;Morón;Bs.As. G.B.A. Oeste;37000;2020;toyota;Toyota Hilux 2.4 Cd Sr 150cv 4x2;28/2/2022;Hilux
2450000;$;Capital Federal;Capital Federal;37000;2017;toyota;Toyota Etios 1.5 Sedan Xls;28/2/2022;Etios
2100000;$;Capital Federal;Capital Federal;37000;2018;toyota;Toyota Etios 1.5 Sedan X;28/2/2022;Etios
2190000;$;Tigre;Bs.As. G.B.A. Norte;37000;2018;fiat;Fiat Argo 1.3 Drive Gse Manual;28/2/2022;Argo
2100000;$;San Isidro;Bs.As. G.B.A. Norte;37000;2018;fiat;Fiat Mobi 1.0 Easy Pack Top;28/2/2022;Mobi
1950000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;37000;2017;fiat;Fiat Mobi 1.0 Easy;28/2/2022;Mobi
4200000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;37000;2019;citroen;Citroën C4 Cactus Shine Thp 165;28/2/2022;C4 Cactus
2510000;$;Capital Federal;Capital Federal;37000;2015;volkswagen;Volkswagen Suran Cross 1.6 Highline 101cv;1/3/2022;Suran Cross
2300000;$;Tigre;Bs.As. G.B.A. Norte;37000;2013;ford;Ford Ecosport 2.0 Se 143cv 4x2;1/3/2022;Ecosport
1950000;$;Tigre;Bs.As. G.B.A. Norte;37000;2017;ford;Ford Ka 1.5 S 5 P;1/3/2022;Ka
2890000;$;Quilmes;Bs.As. G.B.A. Sur;37000;2018;ford;Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv;1/3/2022;Fiesta Kinetic Design
3640000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Captur 1.6 Life;1/3/2022;Captur
2190000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Intense;1/3/2022;Kwid
1800000;$;Capital Federal;Capital Federal;37000;2014;renault;Renault Logan 1.6 Authentique 85cv;1/3/2022;Logan
2260000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Zen;1/3/2022;Kwid
1762000;$;Quilmes;Bs.As. G.B.A. Sur;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Zen;1/3/2022;Kwid
1762000;$;Avellaneda;Bs.As. G.B.A. Sur;37000;2019;renault;Renault Kwid 1.0 Sce 66cv Zen;1/3/2022;Kwid
4090000;$;Capital Federal;Capital Federal;37000;2019;renault;Renault Captur 1.6 Intens Cvt;1/3/2022;Captur
1600000;$;Berazategui;Bs.As. G.B.A. Sur;37000;2011;peugeot;Peugeot 207 1.4 Xr;1/3/2022;207
2550000;$;Capital Federal;Capital Federal;37000;2016;peugeot;Peugeot 208 1.6 Feline;1/3/2022;208
3500000;$;Vicente López;Bs.As. G.B.A. Norte;37000;2018;peugeot;Peugeot 2008 1.6 Thp Sport;1/3/2022;2008
3390000;$;Capital Federal;Capital Federal;37000;2019;peugeot;Peugeot 2008 1.6 Feline;1/3/2022;2008
2490000;$;Tigre;Bs.As. G.B.A. Norte;37000;2018;peugeot;Peugeot 208 1.6 Active;1/3/2022;208
3200000;$;San Vicente;Buenos Aires Interior;37000;2019;peugeot;Peugeot 2008 1.6 Crossway;1/3/2022;2008
2200000;$;La Matanza;Bs.As. G.B.A. Oeste;37000;2014;peugeot;Peugeot 308 1.6 Active;1/3/2022;308
3500800;$;Vicente López;Bs.As. G.B.A. Norte;37000;2018;peugeot;Peugeot 2008 1.6 Thp Sport;1/3/2022;2008
2590000;$;Capital Federal;Capital Federal;37000;2017;peugeot;Peugeot 208 1.6 Allure;1/3/2022;208
3890000;$;Ituzaingó;Bs.As. G.B.A. Oeste;37000;2017;chevrolet;Chevrolet Tracker 1.8 Ltz+;1/3/2022;Tracker
1965000;$;Capital Federal;Capital Federal;37000;2016;chevrolet;Chevrolet Cobalt 1.8 Ltz Mt;1/3/2022;Cobalt
3650000;$;Luján;Buenos Aires Interior;37000;2019;chevrolet;Chevrolet Tracker 1.8 Ltz;1/3/2022;Tracker
6599900;$;Capital Federal;Capital Federal;37000;2019;chevrolet;Chevrolet S10 2.8 Cd 4x4 Ltz Tdci 200cv At;1/3/2022;S10
4189900;$;General San Martín;Bs.As. G.B.A. Norte;37000;2017;chevrolet;Chevrolet Tracker 1.8 Ltz+;1/3/2022;Tracker
6790000;$;Capital Federal;Capital Federal;37000;2019;toyota;Toyota Hilux 2.8 Cd Srv 177cv 4x2;1/3/2022;Hilux
6200000;$;Morón;Bs.As. G.B.A. Oeste;37000;2020;toyota;Toyota Hilux 2.4 Cd Sr 150cv 4x2;1/3/2022;Hilux
2450000;$;Capital Federal;Capital Federal;37000;2017;toyota;Toyota Etios 1.5 Sedan Xls;1/3/2022;Etios
2100000;$;Capital Federal;Capital Federal;37000;2018;toyota;Toyota Etios 1.5 Sedan X;1/3/2022;Etios
2190000;$;Tigre;Bs.As. G.B.A. Norte;37000;2018;fiat;Fiat Argo 1.3 Drive Gse Manual;1/3/2022;Argo
2100000;$;San Isidro;Bs.As. G.B.A. Norte;37000;2018;fiat;Fiat Mobi 1.0 Easy Pack Top;1/3/2022;Mobi
1950000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;37000;2017;fiat;Fiat Mobi 1.0 Easy;1/3/2022;Mobi
4200000;$;Malvinas Argentinas;Bs.As. G.B.A. Norte;37000;2019;citroen;Citroën C4 Cactus Shine Thp 165;1/3/2022;C4 Cactus
3640000;$;Lanús;Bs.As. G.B.A. Sur;37001;2019;renault;Renault Captur 1.6 Life;26/2/2022;Captur
3640000;$;Lanús;Bs.As. G.B.A. Sur;37001;2019;renault;Renault Captur 1.6 Life;28/2/2022;Captur
3640000;$;Lanús;Bs.As. G.B.A. Sur;37001;2019;renault;Renault Captur 1.6 Life;1/3/2022;Captur
3640000;$;Ituzaingó;Bs.As. G.B.A. Oeste;37013;2019;renault;Renault Captur 1.6 Life;26/2/2022;Captur
3640000;$;Ituzaingó;Bs.As. G.B.A. Oeste;37013;2019;renault;Renault Captur 1.6 Life;28/2/2022;Captur
3640000;$;Ituzaingó;Bs.As. G.B.A. Oeste;37013;2019;renault;Renault Captur 1.6 Life;1/3/2022;Captur
3090000;$;Avellaneda;Bs.As. G.B.A. Sur;37100;2017;ford;Ford Focus Iii 2.0 Se Plus Mt;26/2/2022;Focus III
3090000;$;Avellaneda;Bs.As. G.B.A. Sur;37100;2017;ford;Ford Focus Iii 2.0 Se Plus Mt;28/2/2022;Focus III
3090000;$;Avellaneda;Bs.As. G.B.A. Sur;37100;2017;ford;Ford Focus Iii 2.0 Se Plus Mt;1/3/2022;Focus III
1650000;$;General San Martín;Bs.As. G.B.A. Norte;37187;2015;peugeot;Peugeot Partner 1.4 Furgon Confort;26/2/2022;Partner
1650000;$;General San Martín;Bs.As. G.B.A. Norte;37187;2015;peugeot;Peugeot Partner 1.4 Furgon Confort;28/2/2022;Partner
1650000;$;General San Martín;Bs.As. G.B.A. Norte;37187;2015;peugeot;Peugeot Partner 1.4 Furgon Confort;1/3/2022;Partner
2690000;$;Lanús;Bs.As. G.B.A. Sur;37262;2019;fiat;Fiat Argo 1.3 Drive Gse Manual;26/2/2022;Argo
2690000;$;Lanús;Bs.As. G.B.A. Sur;37262;2019;fiat;Fiat Argo 1.3 Drive Gse Manual;28/2/2022;Argo
2690000;$;Lanús;Bs.As. G.B.A. Sur;37262;2019;fiat;Fiat Argo 1.3 Drive Gse Manual;1/3/2022;Argo
2830000;$;Morón;Bs.As. G.B.A. Oeste;37451;2018;chevrolet;Chevrolet Onix 1.4 Activ 98cv;26/2/2022;Onix
2830000;$;Morón;Bs.As. G.B.A. Oeste;37451;2018;chevrolet;Chevrolet Onix 1.4 Activ 98cv;28/2/2022;Onix
2830000;$;Morón;Bs.As. G.B.A. Oeste;37451;2018;chevrolet;Chevrolet Onix 1.4 Activ 98cv;1/3/2022;Onix
7199000;$;General Rodríguez;Bs.As. G.B.A. Oeste;37500;2020;ford;Ford Mondeo 2.0 Titanium Ecoboost At 240cv;26/2/2022;Mondeo
2550000;$;Capital Federal;Capital Federal;37500;2017;toyota;Toyota Etios 1.5 Xls At;26/2/2022;Etios
2300000;$;Biedma;Chubut;37500;2019;fiat;Fiat Argo 1.3 Drive Gse Manual;26/2/2022;Argo
1590000;$;Córdoba;Córdoba;37500;2016;fiat;Fiat Siena 1.4 El Pack Attractive 115 Hp;26/2/2022;Siena
7199000;$;General Rodríguez;Bs.As. G.B.A. Oeste;37500;2020;ford;Ford Mondeo 2.0 Titanium Ecoboost At 240cv;28/2/2022;Mondeo
2550000;$;Capital Federal;Capital Federal;37500;2017;toyota;Toyota Etios 1.5 Xls At;28/2/2022;Etios
2650000;$;Capital Federal;Capital Federal;37500;2018;citroen;Citroën C3 1.6 Vti 115 At6 Feel;28/2/2022;C3
7199000;$;General Rodríguez;Bs.As. G.B.A. Oeste;37500;2020;ford;Ford Mondeo 2.0 Titanium Ecoboost At 240cv;1/3/2022;Mondeo
2550000;$;Capital Federal;Capital Federal;37500;2017;toyota;Toyota Etios 1.5 Xls At;1/3/2022;Etios
2650000;$;Capital Federal;Capital Federal;37500;2018;citroen;Citroën C3 1.6 Vti 115 At6 Feel;1/3/2022;C3
3000000;$;Capital Federal;Capital Federal;37600;2015;ford;Ford Ecosport 2.0 Titanium 143cv 4x2;26/2/2022;Ecosport
4320000;$;Avellaneda;Bs.As. G.B.A. Sur;37624;2018;fiat;Fiat 500 1.4 Lounge 105cv Serie4;26/2/2022;500
4320000;$;Avellaneda;Bs.As. G.B.A. Sur;37624;2018;fiat;Fiat 500 1.4 Lounge 105cv Serie4;28/2/2022;500
4320000;$;Avellaneda;Bs.As. G.B.A. Sur;37624;2018;fiat;Fiat 500 1.4 Lounge 105cv Serie4;1/3/2022;500
2330000;$;Capital Federal;Capital Federal;37626;2019;ford;Ford Ka 1.5 S 5 P;26/2/2022;Ka
2330000;$;Capital Federal;Capital Federal;37626;2019;ford;Ford Ka 1.5 S 5 P;28/2/2022;Ka
2330000;$;Capital Federal;Capital Federal;37626;2019;ford;Ford Ka 1.5 S 5 P;1/3/2022;Ka
1880000;$;Córdoba;Córdoba;37699;2014;fiat;Fiat Punto 1.6 Essence;26/2/2022;Punto
2940000;$;Capital Federal;Capital Federal;37858;2020;fiat;Fiat Cronos 1.8 16v Precision;26/2/2022;Cronos
2940000;$;Capital Federal;Capital Federal;37858;2020;fiat;Fiat Cronos 1.8 16v Precision;28/2/2022;Cronos
2940000;$;Capital Federal;Capital Federal;37858;2020;fiat;Fiat Cronos 1.8 16v Precision;1/3/2022;Cronos
2539000;$;Tigre;Bs.As. G.B.A. Norte;37885;2018;renault;Renault Sandero Stepway 1.6 Privilege 105cv Nac;26/2/2022;Sandero Stepway
2539000;$;Tigre;Bs.As. G.B.A. Norte;37885;2018;renault;Renault Sandero Stepway 1.6 Privilege 105cv Nac;28/2/2022;Sandero Stepway
2539000;$;Tigre;Bs.As. G.B.A. Norte;37885;2018;renault;Renault Sandero Stepway 1.6 Privilege 105cv Nac;1/3/2022;Sandero Stepway
2538900;$;Tigre;Bs.As. G.B.A. Norte;37900;2017;renault;Renault Sandero Stepway 1.6 Privilege 105cv;26/2/2022;Sandero Stepway
2530000;$;Tigre;Bs.As. G.B.A. Norte;37900;2018;renault;Renault Sandero Stepway 1.6 Privilege 105cv;26/2/2022;Sandero Stepway
2538900;$;Tigre;Bs.As. G.B.A. Norte;37900;2017;renault;Renault Sandero Stepway 1.6 Privilege 105cv;28/2/2022;Sandero Stepway
2530000;$;Tigre;Bs.As. G.B.A. Norte;37900;2018;renault;Renault Sandero Stepway 1.6 Privilege 105cv;28/2/2022;Sandero Stepway
2538900;$;Tigre;Bs.As. G.B.A. Norte;37900;2018;renault;Renault Sandero Stepway 1.6 Privilege 105cv;1/3/2022;Sandero Stepway
2530000;$;Tigre;Bs.As. G.B.A. Norte;37900;2018;renault;Renault Sandero Stepway 1.6 Privilege 105cv;1/3/2022;Sandero Stepway
2080000;$;Capital Federal;Capital Federal;38000;2017;volkswagen;Volkswagen Gol Trend 1.6 Trendline 101cv;26/2/2022;Gol Trend
4500000;$;Capital Federal;Capital Federal;38000;2018;volkswagen;Volkswagen Golf 1.4 Comfortline Tsi Dsg;26/2/2022;Golf
2080000;$;Capital Federal;Capital Federal;38000;2017;volkswagen;Volkswagen Gol Trend 1.6 Serie 101cv 5p;26/2/2022;Serie 1
9800000;$;La Matanza;Bs.As. G.B.A. Oeste;38000;2021;volkswagen;Volkswagen Amarok 3.0 V6 Cd Highline;26/2/2022;Amarok
1875000;$;Vicente López;Bs.As. G.B.A. Norte;38000;2017;volkswagen;Volkswagen Up! 1.0 Move Up! 75cv;26/2/2022;Up
3550000;$;Escobar;Bs.As. G.B.A. Norte;38000;2018;ford;Ford Ecosport 1.5 Titanium 123cv 4x2 Manual;26/2/2022;Ecosport
3300000;$;San Isidro;Bs.As. G.B.A. Norte;38000;2020;ford;Ford Ecosport 1.5 Se 123cv 4x2 Manual;26/2/2022;Ecosport
4400000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;38000;2019;ford;Ford Ranger 2.2 Cd Xl Tdci 125cv 4x2;26/2/2022;Ranger
3800000;$;Merlo;Bs.As. G.B.A. Oeste;38000;2019;renault;Renault Duster Oroch 2.0 Outsider Plus;26/2/2022;Duster Oroch
2100000;$;San Isidro;Bs.As. G.B.A. Norte;38000;2019;renault;Renault Kwid 1.0 Sce 66cv Zen;26/2/2022;Kwid
2289599;$;Capital Federal;Capital Federal;38000;2019;renault;Renault Logan 1.6 Privilége 105cv Nac;26/2/2022;Logan
2900000;$;San Isidro;Bs.As. G.B.A. Norte;38000;2017;renault;Renault Duster 1.6 Ph2 4x2 Dynamique 110cv;26/2/2022;Duster
2450000;$;Berazategui;Bs.As. G.B.A. Sur;38000;2017;renault;Renault Sandero Stepway 1.6 Dynamique 105cv;26/2/2022;Sandero Stepway
2050000;$;Capital Federal;Capital Federal;38000;2018;renault;Renault Logan 1.6 Privilége 105cv Nac;26/2/2022;Logan
2600000;$;Moreno;Bs.As. G.B.A. Oeste;38000;2018;renault;Renault Sandero 2.0 Rs 145cv;26/2/2022;Sandero
3500000;$;Avellaneda;Bs.As. G.B.A. Sur;38000;2018;renault;Renault Captur 2.0 Intens Manual;26/2/2022;Captur
2250000;$;Capital Federal;Capital Federal;38000;2014;peugeot;Peugeot 208 1.6 Allure Touchscreen;26/2/2022;208
2250000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;38000;2015;peugeot;Peugeot 208 1.5 Allure Touchscreen;26/2/2022;208
1949900;$;General San Martín;Bs.As. G.B.A. Norte;38000;2013;peugeot;Peugeot 208 1.6 Allure;26/2/2022;208
2950000;$;Capital Federal;Capital Federal;38000;2018;peugeot;Peugeot 208 1.6 Allure;26/2/2022;208
2245000;$;Lomas de Zamora;Bs.As. G.B.A. Sur;38000;2018;peugeot;Peugeot 208 1.6 5p Active;26/2/2022;208
2850000;$;Capital Federal;Capital Federal;38000;2019;peugeot;Peugeot 208 1.6 Allure;26/2/2022;208
2400000;$;Ituzaingó;Bs.As. G.B.A. Oeste;38000;2017;chevrolet;Chevrolet Onix 1.4 Ltz 98cv;26/2/2022;Onix
2490000;$;Vicente López;Bs.As. G.B.A. Norte;38000;2018;chevrolet;Chevrolet Onix 1.4 Ltz 98cv;26/2/2022;Onix
5000000;$;Pilar;Bs.As. G.B.A. Norte;38000;2019;toyota;Toyota Hilux 2.4 Cd Sr 150cv 4x2;26/2/2022;Hilux
2280000;$;San Isidro;Bs.As. G.B.A. Norte;38000;2019;toyota;Toyota Etios 1.5 Sedan X L18;26/2/2022;Etios
2260000;$;San Isidro;Bs.As. G.B.A. Norte;38000;2019;toyota;Toyota Etios 1.5 X 6mt My19;26/2/2022;Etios
2687999;$;Tigre;Bs.As. G.B.A. Norte;38000;2020;fiat;Fiat Argo 1.3 Drive Gse Manual;26/2/2022;Argo
